Epoch: 0 | Train Loss: 0.0645855138898 | Test Loss: 0.0536360508084 | Train Acc: 23.428 | Test Acc: 35.77
Epoch: 16 | Train Loss: 0.0245119813651 | Test Loss: 0.0288953244001 | Train Acc: 72.284 | Test Acc: 67.67
Epoch: 17 | Train Loss: 0.0236679712218 | Test Loss: 0.0276618873149 | Train Acc: 73.322 | Test Acc: 69.74
Epoch: 18 | Train Loss: 0.0231082006884 | Test Loss: 0.0275995650917 | Train Acc: 73.816 | Test Acc: 69.1
Epoch: 19 | Train Loss: 0.0227752216935 | Test Loss: 0.0304297707468 | Train Acc: 74.44 | Test Acc: 66.42
Epoch: 20 | Train Loss: 0.0222251618034 | Test Loss: 0.0283665638596 | Train Acc: 74.824 | Test Acc: 69.45
Epoch: 21 | Train Loss: 0.0215020409396 | Test Loss: 0.0294004997253 | Train Acc: 75.646 | Test Acc: 68.15
Epoch: 22 | Train Loss: 0.021122944842 | Test Loss: 0.0280134830892 | Train Acc: 76.068 | Test Acc: 69.61
Epoch: 23 | Train Loss: 0.0206961388728 | Test Loss: 0.0274654500425 | Train Acc: 76.7 | Test Acc: 70.56
Epoch: 24 | Train Loss: 0.0202320580748 | Test Loss: 0.0273832495987 | Train Acc: 77.15 | Test Acc: 70.0
Epoch: 25 | Train Loss: 0.0197901270932 | Test Loss: 0.028629710108 | Train Acc: 77.638 | Test Acc: 69.22
Epoch: 26 | Train Loss: 0.0194330660251 | Test Loss: 0.028132949695 | Train Acc: 78.02 | Test Acc: 69.33
Epoch: 27 | Train Loss: 0.0190530078247 | Test Loss: 0.0272445295542 | Train Acc: 78.612 | Test Acc: 70.61
Epoch: 28 | Train Loss: 0.0186849703237 | Test Loss: 0.0280458161831 | Train Acc: 78.728 | Test Acc: 69.83
Epoch: 29 | Train Loss: 0.018303241035 | Test Loss: 0.0274811523646 | Train Acc: 79.18 | Test Acc: 70.16
Epoch: 30 | Train Loss: 0.0179336032882 | Test Loss: 0.0278453482062 | Train Acc: 79.592 | Test Acc: 70.25
Epoch: 31 | Train Loss: 0.0177177830389 | Test Loss: 0.0279702821165 | Train Acc: 79.81 | Test Acc: 70.65
Epoch: 32 | Train Loss: 0.0173398155776 | Test Loss: 0.0288535763383 | Train Acc: 80.326 | Test Acc: 70.4
Epoch: 33 | Train Loss: 0.0171145602909 | Test Loss: 0.0277372591287 | Train Acc: 80.45 | Test Acc: 70.87
Epoch: 34 | Train Loss: 0.0166733407098 | Test Loss: 0.029108257702 | Train Acc: 81.02 | Test Acc: 69.42
Epoch: 35 | Train Loss: 0.0163685605332 | Test Loss: 0.0285365456879 | Train Acc: 81.538 | Test Acc: 69.98
Epoch: 36 | Train Loss: 0.0160835120189 | Test Loss: 0.0279269407302 | Train Acc: 81.76 | Test Acc: 71.04
Epoch: 37 | Train Loss: 0.0158379126881 | Test Loss: 0.0281036083937 | Train Acc: 81.898 | Test Acc: 70.11
Epoch: 38 | Train Loss: 0.0156325368842 | Test Loss: 0.0289636076629 | Train Acc: 82.176 | Test Acc: 69.61
Epoch: 39 | Train Loss: 0.0152648685873 | Test Loss: 0.0285370766908 | Train Acc: 82.612 | Test Acc: 70.69
Epoch: 40 | Train Loss: 0.0150269837165 | Test Loss: 0.0284914461076 | Train Acc: 82.896 | Test Acc: 71.14
Epoch: 41 | Train Loss: 0.0149940530688 | Test Loss: 0.027962566182 | Train Acc: 83.04 | Test Acc: 71.86
Epoch: 42 | Train Loss: 0.0146773332855 | Test Loss: 0.0302777945161 | Train Acc: 83.154 | Test Acc: 70.39
Epoch: 43 | Train Loss: 0.0145159060627 | Test Loss: 0.0295955288529 | Train Acc: 83.59 | Test Acc: 69.75
Epoch: 44 | Train Loss: 0.0144260653019 | Test Loss: 0.0284067301393 | Train Acc: 83.586 | Test Acc: 71.2
Epoch: 45 | Train Loss: 0.0140590515821 | Test Loss: 0.0288311318398 | Train Acc: 84.036 | Test Acc: 71.01
Epoch: 46 | Train Loss: 0.0137251126748 | Test Loss: 0.0295516991049 | Train Acc: 84.384 | Test Acc: 70.73
Epoch: 47 | Train Loss: 0.0135806497891 | Test Loss: 0.0290430501997 | Train Acc: 84.532 | Test Acc: 70.51
Epoch: 48 | Train Loss: 0.0133697809272 | Test Loss: 0.0299741110146 | Train Acc: 84.868 | Test Acc: 70.38
Epoch: 49 | Train Loss: 0.0132403534116 | Test Loss: 0.0299052246541 | Train Acc: 84.846 | Test Acc: 70.77
