Epoch: 0 | Train Loss: 0.019284531166 | Test Loss: 0.00692026223829 | Train Acc: 79.3683333333 | Test Acc: 92.91
Epoch: 32 | Train Loss: 0.00256733351062 | Test Loss: 0.00283330089426 | Train Acc: 97.32 | Test Acc: 97.18
Epoch: 33 | Train Loss: 0.00254047557918 | Test Loss: 0.00266647486901 | Train Acc: 97.34 | Test Acc: 97.31
Epoch: 34 | Train Loss: 0.00254440686563 | Test Loss: 0.00267155354443 | Train Acc: 97.3966666667 | Test Acc: 97.07
Epoch: 35 | Train Loss: 0.00253614639457 | Test Loss: 0.00291239772068 | Train Acc: 97.385 | Test Acc: 96.95
Epoch: 36 | Train Loss: 0.00246513425731 | Test Loss: 0.00265167504216 | Train Acc: 97.4833333333 | Test Acc: 97.32
Epoch: 37 | Train Loss: 0.00253334597929 | Test Loss: 0.00287135046022 | Train Acc: 97.3866666667 | Test Acc: 97.21
Epoch: 38 | Train Loss: 0.00247395376611 | Test Loss: 0.00273558492701 | Train Acc: 97.5183333333 | Test Acc: 97.23
Epoch: 39 | Train Loss: 0.00235835053329 | Test Loss: 0.00296102665849 | Train Acc: 97.5633333333 | Test Acc: 96.89
Epoch: 40 | Train Loss: 0.00242704461603 | Test Loss: 0.00264372734504 | Train Acc: 97.5383333333 | Test Acc: 97.32
Epoch: 41 | Train Loss: 0.00244804404304 | Test Loss: 0.00236418990701 | Train Acc: 97.46 | Test Acc: 97.53
Epoch: 42 | Train Loss: 0.0024371008821 | Test Loss: 0.00267760884179 | Train Acc: 97.465 | Test Acc: 97.14
Epoch: 43 | Train Loss: 0.00230356097986 | Test Loss: 0.00288383246677 | Train Acc: 97.595 | Test Acc: 96.91
Epoch: 44 | Train Loss: 0.00229181741785 | Test Loss: 0.00240409019366 | Train Acc: 97.5566666667 | Test Acc: 97.53
Epoch: 45 | Train Loss: 0.00239532341084 | Test Loss: 0.00230519741504 | Train Acc: 97.5666666667 | Test Acc: 97.6
Epoch: 46 | Train Loss: 0.00232550616201 | Test Loss: 0.00247684418651 | Train Acc: 97.565 | Test Acc: 97.37
Epoch: 47 | Train Loss: 0.00224226464303 | Test Loss: 0.00239139908687 | Train Acc: 97.665 | Test Acc: 97.59
Epoch: 48 | Train Loss: 0.00229792710607 | Test Loss: 0.00256139788537 | Train Acc: 97.6116666667 | Test Acc: 97.33
Epoch: 49 | Train Loss: 0.00229408241716 | Test Loss: 0.00252212615566 | Train Acc: 97.6333333333 | Test Acc: 97.37
