Epoch: 0 | Train Loss: 0.0675929522204 | Test Loss: 0.0590314534664 | Train Acc: 20.338 | Test Acc: 30.76
Epoch: 34 | Train Loss: 0.0119584781231 | Test Loss: 0.029855204545 | Train Acc: 86.39 | Test Acc: 71.41
Epoch: 35 | Train Loss: 0.0116607469191 | Test Loss: 0.0290116767108 | Train Acc: 86.778 | Test Acc: 72.41
Epoch: 36 | Train Loss: 0.0115237021975 | Test Loss: 0.0292941677988 | Train Acc: 86.856 | Test Acc: 71.96
Epoch: 37 | Train Loss: 0.0111409892873 | Test Loss: 0.0294694416881 | Train Acc: 87.4 | Test Acc: 71.35
Epoch: 38 | Train Loss: 0.0108449345529 | Test Loss: 0.0303075112045 | Train Acc: 87.642 | Test Acc: 71.55
Epoch: 39 | Train Loss: 0.010771373541 | Test Loss: 0.0307542782545 | Train Acc: 87.864 | Test Acc: 71.29
Epoch: 40 | Train Loss: 0.0103209557024 | Test Loss: 0.0308231909752 | Train Acc: 88.326 | Test Acc: 71.16
Epoch: 41 | Train Loss: 0.010368799763 | Test Loss: 0.0315349840164 | Train Acc: 88.28 | Test Acc: 71.01
Epoch: 42 | Train Loss: 0.0100215286028 | Test Loss: 0.0308097030997 | Train Acc: 88.922 | Test Acc: 71.08
Epoch: 43 | Train Loss: 0.00966347508378 | Test Loss: 0.0322746719614 | Train Acc: 88.988 | Test Acc: 70.87
Epoch: 44 | Train Loss: 0.00973049744621 | Test Loss: 0.0303744397432 | Train Acc: 89.118 | Test Acc: 71.2
Epoch: 45 | Train Loss: 0.00967768925615 | Test Loss: 0.0317398667544 | Train Acc: 89.116 | Test Acc: 71.8
Epoch: 46 | Train Loss: 0.0094554840029 | Test Loss: 0.0319623156697 | Train Acc: 89.468 | Test Acc: 71.18
Epoch: 47 | Train Loss: 0.00917347884148 | Test Loss: 0.0316035644799 | Train Acc: 89.674 | Test Acc: 71.35
Epoch: 48 | Train Loss: 0.00913063230071 | Test Loss: 0.0328002624273 | Train Acc: 89.682 | Test Acc: 71.46
Epoch: 49 | Train Loss: 0.00905252737559 | Test Loss: 0.0318940299481 | Train Acc: 89.712 | Test Acc: 71.52
Epoch: 50 | Train Loss: 0.00889323343396 | Test Loss: 0.0312741372436 | Train Acc: 90.004 | Test Acc: 71.48
Epoch: 51 | Train Loss: 0.00877821605839 | Test Loss: 0.0328917685837 | Train Acc: 90.002 | Test Acc: 71.2
Epoch: 52 | Train Loss: 0.00872368521333 | Test Loss: 0.0323347353727 | Train Acc: 90.058 | Test Acc: 71.27
Epoch: 53 | Train Loss: 0.0085704468371 | Test Loss: 0.0332165019602 | Train Acc: 90.342 | Test Acc: 70.94
Epoch: 54 | Train Loss: 0.0083583553385 | Test Loss: 0.0322185784936 | Train Acc: 90.602 | Test Acc: 71.42
Epoch: 55 | Train Loss: 0.00834838749632 | Test Loss: 0.0318244650155 | Train Acc: 90.632 | Test Acc: 71.83
Epoch: 56 | Train Loss: 0.00813821412951 | Test Loss: 0.0324527590752 | Train Acc: 90.874 | Test Acc: 72.08
Epoch: 57 | Train Loss: 0.0080645498769 | Test Loss: 0.0332917224541 | Train Acc: 90.838 | Test Acc: 70.65
Epoch: 58 | Train Loss: 0.00806108373202 | Test Loss: 0.0319600565419 | Train Acc: 90.95 | Test Acc: 71.22
Epoch: 59 | Train Loss: 0.00794875009783 | Test Loss: 0.0339914281666 | Train Acc: 91.016 | Test Acc: 70.78
Epoch: 60 | Train Loss: 0.00790716784269 | Test Loss: 0.0330671195477 | Train Acc: 91.174 | Test Acc: 70.77
Epoch: 61 | Train Loss: 0.00772287732817 | Test Loss: 0.0327895240039 | Train Acc: 91.28 | Test Acc: 71.57
Epoch: 62 | Train Loss: 0.00775721520096 | Test Loss: 0.0326424490571 | Train Acc: 91.378 | Test Acc: 71.91
Epoch: 63 | Train Loss: 0.00774473796278 | Test Loss: 0.0339286247611 | Train Acc: 91.314 | Test Acc: 71.05
Epoch: 64 | Train Loss: 0.00769639862321 | Test Loss: 0.0318224938959 | Train Acc: 91.386 | Test Acc: 71.69
Epoch: 65 | Train Loss: 0.00770915274438 | Test Loss: 0.0327058815837 | Train Acc: 91.44 | Test Acc: 71.73
Epoch: 66 | Train Loss: 0.00746244415816 | Test Loss: 0.0352325926125 | Train Acc: 91.66 | Test Acc: 70.18
Epoch: 67 | Train Loss: 0.00736995717984 | Test Loss: 0.034081008631 | Train Acc: 91.736 | Test Acc: 70.97
Epoch: 68 | Train Loss: 0.00725659801215 | Test Loss: 0.0334697205991 | Train Acc: 91.926 | Test Acc: 71.46
Epoch: 69 | Train Loss: 0.00721401847057 | Test Loss: 0.0333698448464 | Train Acc: 91.876 | Test Acc: 71.49
Epoch: 70 | Train Loss: 0.00695524902884 | Test Loss: 0.0334970677674 | Train Acc: 92.354 | Test Acc: 71.16
Epoch: 71 | Train Loss: 0.00704436918233 | Test Loss: 0.0349322634488 | Train Acc: 92.236 | Test Acc: 71.67
Epoch: 72 | Train Loss: 0.00720178668462 | Test Loss: 0.0335129243419 | Train Acc: 91.9 | Test Acc: 71.65
Epoch: 73 | Train Loss: 0.00711167036213 | Test Loss: 0.0341968342036 | Train Acc: 92.056 | Test Acc: 71.08
Epoch: 74 | Train Loss: 0.00706443763766 | Test Loss: 0.0346059034884 | Train Acc: 92.178 | Test Acc: 70.8
Epoch: 75 | Train Loss: 0.0069530744412 | Test Loss: 0.0330967930228 | Train Acc: 92.312 | Test Acc: 71.81
Epoch: 76 | Train Loss: 0.0069794746324 | Test Loss: 0.0332983975381 | Train Acc: 92.22 | Test Acc: 72.03
Epoch: 77 | Train Loss: 0.00708294002049 | Test Loss: 0.03343576819 | Train Acc: 92.042 | Test Acc: 71.92
Epoch: 78 | Train Loss: 0.00687520138748 | Test Loss: 0.0332688985556 | Train Acc: 92.568 | Test Acc: 72.64
Epoch: 79 | Train Loss: 0.00679460468635 | Test Loss: 0.0337385975733 | Train Acc: 92.356 | Test Acc: 71.9
Epoch: 80 | Train Loss: 0.00675553356461 | Test Loss: 0.0336924898684 | Train Acc: 92.446 | Test Acc: 71.34
Epoch: 81 | Train Loss: 0.00669096046295 | Test Loss: 0.035007170479 | Train Acc: 92.506 | Test Acc: 71.21
Epoch: 82 | Train Loss: 0.0067801554027 | Test Loss: 0.0334687476337 | Train Acc: 92.42 | Test Acc: 71.53
Epoch: 83 | Train Loss: 0.00679110752165 | Test Loss: 0.0331244199961 | Train Acc: 92.422 | Test Acc: 71.75
Epoch: 84 | Train Loss: 0.0067198751203 | Test Loss: 0.0333781697392 | Train Acc: 92.686 | Test Acc: 71.63
Epoch: 85 | Train Loss: 0.00665614869226 | Test Loss: 0.0334840132803 | Train Acc: 92.512 | Test Acc: 71.72
Epoch: 86 | Train Loss: 0.00673300365858 | Test Loss: 0.0331647110537 | Train Acc: 92.42 | Test Acc: 71.63
Epoch: 87 | Train Loss: 0.0065707150998 | Test Loss: 0.0329544995368 | Train Acc: 92.656 | Test Acc: 71.52
Epoch: 88 | Train Loss: 0.00653167304315 | Test Loss: 0.0331165672898 | Train Acc: 92.594 | Test Acc: 72.43
Epoch: 89 | Train Loss: 0.00660672138289 | Test Loss: 0.0343888377503 | Train Acc: 92.652 | Test Acc: 71.52
Epoch: 90 | Train Loss: 0.00653839157816 | Test Loss: 0.0344092344552 | Train Acc: 92.738 | Test Acc: 71.8
Epoch: 91 | Train Loss: 0.00647349255744 | Test Loss: 0.0344067638665 | Train Acc: 92.74 | Test Acc: 71.03
Epoch: 92 | Train Loss: 0.00650713353466 | Test Loss: 0.0340626937464 | Train Acc: 92.732 | Test Acc: 71.15
Epoch: 93 | Train Loss: 0.00644022162363 | Test Loss: 0.0337885773778 | Train Acc: 92.902 | Test Acc: 71.5
Epoch: 94 | Train Loss: 0.00660467811268 | Test Loss: 0.0333775507838 | Train Acc: 92.694 | Test Acc: 71.6
Epoch: 95 | Train Loss: 0.00644453967875 | Test Loss: 0.0337725515932 | Train Acc: 93.066 | Test Acc: 71.5
Epoch: 96 | Train Loss: 0.00647957974274 | Test Loss: 0.0335309744522 | Train Acc: 92.85 | Test Acc: 71.88
Epoch: 97 | Train Loss: 0.00617590239543 | Test Loss: 0.0344382066488 | Train Acc: 93.204 | Test Acc: 71.71
Epoch: 98 | Train Loss: 0.00635186093714 | Test Loss: 0.0344225703001 | Train Acc: 93.05 | Test Acc: 71.36
Epoch: 99 | Train Loss: 0.00626499813017 | Test Loss: 0.0336346369654 | Train Acc: 93.052 | Test Acc: 72.59
