Epoch: 0 | Train Loss: 0.0603715381336 | Test Loss: 0.0494817848921 | Train Acc: 29.046 | Test Acc: 42.04
Epoch: 35 | Train Loss: 0.000115112281149 | Test Loss: 0.0438902065799 | Train Acc: 100.0 | Test Acc: 73.22
Epoch: 36 | Train Loss: 0.000121794167937 | Test Loss: 0.043568492727 | Train Acc: 100.0 | Test Acc: 73.38
Epoch: 37 | Train Loss: 0.000127430866056 | Test Loss: 0.0432118842095 | Train Acc: 100.0 | Test Acc: 73.38
Epoch: 38 | Train Loss: 0.00013221104075 | Test Loss: 0.0429039765999 | Train Acc: 100.0 | Test Acc: 73.29
Epoch: 39 | Train Loss: 0.000136872134438 | Test Loss: 0.042508656317 | Train Acc: 100.0 | Test Acc: 73.39
Epoch: 40 | Train Loss: 0.000140582500815 | Test Loss: 0.0424636649281 | Train Acc: 100.0 | Test Acc: 73.2
Epoch: 41 | Train Loss: 0.000144416918405 | Test Loss: 0.0423791945308 | Train Acc: 100.0 | Test Acc: 73.49
Epoch: 42 | Train Loss: 0.000147206014167 | Test Loss: 0.0421233181253 | Train Acc: 100.0 | Test Acc: 73.4
Epoch: 43 | Train Loss: 0.000148747322783 | Test Loss: 0.0421887449294 | Train Acc: 100.0 | Test Acc: 73.15
Epoch: 44 | Train Loss: 0.000151168524127 | Test Loss: 0.0419919286609 | Train Acc: 100.0 | Test Acc: 73.34
Epoch: 45 | Train Loss: 0.000153035200147 | Test Loss: 0.0419333068699 | Train Acc: 100.0 | Test Acc: 73.34
Epoch: 46 | Train Loss: 0.0001550517915 | Test Loss: 0.0419012768939 | Train Acc: 100.0 | Test Acc: 73.09
Epoch: 47 | Train Loss: 0.000155669152868 | Test Loss: 0.0418247280449 | Train Acc: 100.0 | Test Acc: 73.36
Epoch: 48 | Train Loss: 0.000157176415774 | Test Loss: 0.041932229957 | Train Acc: 100.0 | Test Acc: 73.43
Epoch: 49 | Train Loss: 0.000157379090271 | Test Loss: 0.0418666082144 | Train Acc: 100.0 | Test Acc: 73.39
