Epoch: 0 | Train Loss: 0.0456876232336 | Test Loss: 0.0152130951285 | Train Acc: 49.37 | Test Acc: 84.88
Epoch: 38 | Train Loss: 0.00273630719756 | Test Loss: 0.00278523727353 | Train Acc: 97.3283333333 | Test Acc: 97.27
Epoch: 39 | Train Loss: 0.00283492829111 | Test Loss: 0.00261094924905 | Train Acc: 97.32 | Test Acc: 97.63
Epoch: 40 | Train Loss: 0.00279199284641 | Test Loss: 0.00266116095068 | Train Acc: 97.35 | Test Acc: 97.45
Epoch: 41 | Train Loss: 0.00277122959887 | Test Loss: 0.00255240801664 | Train Acc: 97.3816666667 | Test Acc: 97.51
Epoch: 42 | Train Loss: 0.00271775518611 | Test Loss: 0.00257938541345 | Train Acc: 97.335 | Test Acc: 97.45
Epoch: 43 | Train Loss: 0.0026708008188 | Test Loss: 0.00266774123819 | Train Acc: 97.4783333333 | Test Acc: 97.63
Epoch: 44 | Train Loss: 0.00274421814559 | Test Loss: 0.00271944407825 | Train Acc: 97.4066666667 | Test Acc: 97.3
Epoch: 45 | Train Loss: 0.00278714904011 | Test Loss: 0.00283689268931 | Train Acc: 97.3866666667 | Test Acc: 97.37
Epoch: 46 | Train Loss: 0.00266922022481 | Test Loss: 0.0027117307234 | Train Acc: 97.5316666667 | Test Acc: 97.35
Epoch: 47 | Train Loss: 0.00267886475654 | Test Loss: 0.00290668295184 | Train Acc: 97.4783333333 | Test Acc: 97.58
Epoch: 48 | Train Loss: 0.00275369746439 | Test Loss: 0.00264060652492 | Train Acc: 97.385 | Test Acc: 97.47
Epoch: 49 | Train Loss: 0.00271854368693 | Test Loss: 0.00251599201085 | Train Acc: 97.405 | Test Acc: 97.65
