Epoch: 0 | Train Loss: 0.0186437586845 | Test Loss: 0.00363119108854 | Train Acc: 80.4766666667 | Test Acc: 96.44
Epoch: 33 | Train Loss: 0.000240656917007 | Test Loss: 0.000923378437232 | Train Acc: 99.8033333333 | Test Acc: 99.08
Epoch: 34 | Train Loss: 0.000245937945326 | Test Loss: 0.000926633897603 | Train Acc: 99.7916666667 | Test Acc: 99.03
Epoch: 35 | Train Loss: 0.000228057107839 | Test Loss: 0.000881086485924 | Train Acc: 99.8233333333 | Test Acc: 99.15
Epoch: 36 | Train Loss: 0.000207270706352 | Test Loss: 0.00093015333426 | Train Acc: 99.845 | Test Acc: 99.09
Epoch: 37 | Train Loss: 0.000212027838192 | Test Loss: 0.000896103009909 | Train Acc: 99.8483333333 | Test Acc: 99.04
Epoch: 38 | Train Loss: 0.000203585830312 | Test Loss: 0.00114627372725 | Train Acc: 99.8516666667 | Test Acc: 98.89
Epoch: 39 | Train Loss: 0.000203656201212 | Test Loss: 0.000855488078042 | Train Acc: 99.8466666667 | Test Acc: 99.02
Epoch: 40 | Train Loss: 0.000215118510128 | Test Loss: 0.000921233284946 | Train Acc: 99.825 | Test Acc: 99.07
Epoch: 41 | Train Loss: 0.000189613395227 | Test Loss: 0.000867997126044 | Train Acc: 99.875 | Test Acc: 99.09
Epoch: 42 | Train Loss: 0.000176525300494 | Test Loss: 0.000905276870588 | Train Acc: 99.8866666667 | Test Acc: 99.11
Epoch: 43 | Train Loss: 0.000185689344426 | Test Loss: 0.00102157095194 | Train Acc: 99.8816666667 | Test Acc: 99.03
Epoch: 44 | Train Loss: 0.000182352129127 | Test Loss: 0.000949880510517 | Train Acc: 99.8733333333 | Test Acc: 99.07
Epoch: 45 | Train Loss: 0.000181021844424 | Test Loss: 0.000909327059842 | Train Acc: 99.8833333333 | Test Acc: 99.08
Epoch: 46 | Train Loss: 0.000175415758916 | Test Loss: 0.000928353197711 | Train Acc: 99.8983333333 | Test Acc: 99.0
Epoch: 47 | Train Loss: 0.000174701986703 | Test Loss: 0.000904590431161 | Train Acc: 99.88 | Test Acc: 99.01
Epoch: 48 | Train Loss: 0.000176485731059 | Test Loss: 0.00122076989025 | Train Acc: 99.895 | Test Acc: 98.76
Epoch: 49 | Train Loss: 0.000167119548774 | Test Loss: 0.000899429657977 | Train Acc: 99.8833333333 | Test Acc: 99.11
