Epoch: 0 | Train Loss: 0.0681506127616 | Test Loss: 0.0365386404932 | Train Acc: 19.325 | Test Acc: 61.52
Epoch: 3 | Train Loss: 0.00823836145078 | Test Loss: 0.0067940712193 | Train Acc: 91.5033333333 | Test Acc: 93.15
Epoch: 4 | Train Loss: 0.00712368524807 | Test Loss: 0.00597466656491 | Train Acc: 92.655 | Test Acc: 93.81
Epoch: 5 | Train Loss: 0.00656490230847 | Test Loss: 0.00593748897854 | Train Acc: 93.265 | Test Acc: 93.86
Epoch: 6 | Train Loss: 0.00607222119416 | Test Loss: 0.00527577850614 | Train Acc: 93.745 | Test Acc: 94.63
Epoch: 7 | Train Loss: 0.00568805657364 | Test Loss: 0.00517944376078 | Train Acc: 94.085 | Test Acc: 94.59
Epoch: 8 | Train Loss: 0.00543059482485 | Test Loss: 0.00502335664546 | Train Acc: 94.4383333333 | Test Acc: 94.98
Epoch: 9 | Train Loss: 0.00530864296445 | Test Loss: 0.00489383181334 | Train Acc: 94.54 | Test Acc: 94.95
Epoch: 10 | Train Loss: 0.00522197155373 | Test Loss: 0.00475752296033 | Train Acc: 94.6616666667 | Test Acc: 95.2
Epoch: 11 | Train Loss: 0.00493033639454 | Test Loss: 0.00485195160541 | Train Acc: 94.8433333333 | Test Acc: 94.87
Epoch: 12 | Train Loss: 0.00480475702584 | Test Loss: 0.00447642096458 | Train Acc: 95.0016666667 | Test Acc: 95.41
Epoch: 13 | Train Loss: 0.00476405591333 | Test Loss: 0.00454888366195 | Train Acc: 95.1066666667 | Test Acc: 95.17
Epoch: 14 | Train Loss: 0.00452327301779 | Test Loss: 0.00430763921877 | Train Acc: 95.2666666667 | Test Acc: 95.2
Epoch: 15 | Train Loss: 0.00450260574524 | Test Loss: 0.0044574787287 | Train Acc: 95.2933333333 | Test Acc: 95.63
Epoch: 16 | Train Loss: 0.00444148098213 | Test Loss: 0.0042725121526 | Train Acc: 95.425 | Test Acc: 95.46
Epoch: 17 | Train Loss: 0.00429538802487 | Test Loss: 0.00415905833992 | Train Acc: 95.4516666667 | Test Acc: 95.64
Epoch: 18 | Train Loss: 0.00434072955201 | Test Loss: 0.00399530759342 | Train Acc: 95.5083333333 | Test Acc: 95.95
Epoch: 19 | Train Loss: 0.00415967540781 | Test Loss: 0.00393173218146 | Train Acc: 95.6666666667 | Test Acc: 95.85
Epoch: 20 | Train Loss: 0.00419655605186 | Test Loss: 0.00409863142148 | Train Acc: 95.6466666667 | Test Acc: 95.55
Epoch: 21 | Train Loss: 0.00400212547382 | Test Loss: 0.00374235006375 | Train Acc: 95.8016666667 | Test Acc: 95.84
Epoch: 22 | Train Loss: 0.00405184790231 | Test Loss: 0.0037737561706 | Train Acc: 95.7016666667 | Test Acc: 96.02
Epoch: 23 | Train Loss: 0.00404024389509 | Test Loss: 0.00379596787123 | Train Acc: 95.6916666667 | Test Acc: 95.88
Epoch: 24 | Train Loss: 0.00395664942667 | Test Loss: 0.00347345283772 | Train Acc: 95.855 | Test Acc: 96.4
Epoch: 25 | Train Loss: 0.00393695046804 | Test Loss: 0.00375686108647 | Train Acc: 95.93 | Test Acc: 96.1
Epoch: 26 | Train Loss: 0.00373672701911 | Test Loss: 0.00360773667367 | Train Acc: 96.04 | Test Acc: 96.1
Epoch: 27 | Train Loss: 0.00380933379006 | Test Loss: 0.00374859736362 | Train Acc: 96.03 | Test Acc: 95.91
Epoch: 28 | Train Loss: 0.00376622111928 | Test Loss: 0.00395545654483 | Train Acc: 96.0566666667 | Test Acc: 95.76
Epoch: 29 | Train Loss: 0.00376640632943 | Test Loss: 0.00349543837137 | Train Acc: 96.0966666667 | Test Acc: 96.31
Epoch: 30 | Train Loss: 0.00372289262593 | Test Loss: 0.00371847732444 | Train Acc: 96.06 | Test Acc: 96.21
Epoch: 31 | Train Loss: 0.00358898367628 | Test Loss: 0.00347256077225 | Train Acc: 96.245 | Test Acc: 96.41
Epoch: 32 | Train Loss: 0.00360396431632 | Test Loss: 0.00360169326728 | Train Acc: 96.245 | Test Acc: 96.15
Epoch: 33 | Train Loss: 0.00355707781797 | Test Loss: 0.0037912940288 | Train Acc: 96.2716666667 | Test Acc: 96.01
Epoch: 34 | Train Loss: 0.00358131968894 | Test Loss: 0.00355173860756 | Train Acc: 96.2266666667 | Test Acc: 96.36
Epoch: 35 | Train Loss: 0.00352658191301 | Test Loss: 0.00341893598505 | Train Acc: 96.35 | Test Acc: 96.42
Epoch: 36 | Train Loss: 0.00344540308322 | Test Loss: 0.00368936275272 | Train Acc: 96.41 | Test Acc: 96.17
Epoch: 37 | Train Loss: 0.00355219269843 | Test Loss: 0.00341123698503 | Train Acc: 96.2566666667 | Test Acc: 96.47
Epoch: 38 | Train Loss: 0.00347059493142 | Test Loss: 0.0034431242372 | Train Acc: 96.395 | Test Acc: 96.4
Epoch: 39 | Train Loss: 0.00342357484675 | Test Loss: 0.00357460297015 | Train Acc: 96.37 | Test Acc: 96.23
Epoch: 40 | Train Loss: 0.00334437239735 | Test Loss: 0.00340475587687 | Train Acc: 96.49 | Test Acc: 96.29
Epoch: 41 | Train Loss: 0.0034569560997 | Test Loss: 0.00344527224107 | Train Acc: 96.3633333333 | Test Acc: 96.31
Epoch: 42 | Train Loss: 0.00337579742984 | Test Loss: 0.00334739112486 | Train Acc: 96.4833333333 | Test Acc: 96.66
Epoch: 43 | Train Loss: 0.00335065742516 | Test Loss: 0.0032883668266 | Train Acc: 96.495 | Test Acc: 96.45
Epoch: 44 | Train Loss: 0.00331070718882 | Test Loss: 0.00363539632652 | Train Acc: 96.495 | Test Acc: 96.16
Epoch: 45 | Train Loss: 0.00335602049934 | Test Loss: 0.00337141887085 | Train Acc: 96.5316666667 | Test Acc: 96.39
Epoch: 46 | Train Loss: 0.00325441526745 | Test Loss: 0.00338026941528 | Train Acc: 96.5816666667 | Test Acc: 96.42
Epoch: 47 | Train Loss: 0.00328468159249 | Test Loss: 0.00304362149672 | Train Acc: 96.425 | Test Acc: 96.78
Epoch: 48 | Train Loss: 0.00326004981917 | Test Loss: 0.00315586646774 | Train Acc: 96.6183333333 | Test Acc: 96.83
Epoch: 49 | Train Loss: 0.00324864759336 | Test Loss: 0.00337894776459 | Train Acc: 96.5766666667 | Test Acc: 96.56
