Epoch: 0 | Train Loss: 0.04310835548390945 | Test Loss: 0.010391740677505732 | Train Acc: 51.74333333333333 | Test Acc: 89.92
Epoch: 23 | Train Loss: 0.0017783045801324383 | Test Loss: 0.0018663852752710227 | Train Acc: 98.315 | Test Acc: 98.27
Epoch: 24 | Train Loss: 0.0018000254588550887 | Test Loss: 0.0017708008467685432 | Train Acc: 98.27333333333333 | Test Acc: 98.26
Epoch: 25 | Train Loss: 0.0017652170634488962 | Test Loss: 0.0018531584938871674 | Train Acc: 98.29166666666667 | Test Acc: 98.25
Epoch: 26 | Train Loss: 0.0017033100804614758 | Test Loss: 0.0017719938376219943 | Train Acc: 98.37166666666667 | Test Acc: 98.25
Epoch: 27 | Train Loss: 0.0017241925914063662 | Test Loss: 0.0016920800650084857 | Train Acc: 98.35833333333333 | Test Acc: 98.41
Epoch: 28 | Train Loss: 0.0015898113752152616 | Test Loss: 0.0016845673899748362 | Train Acc: 98.46166666666667 | Test Acc: 98.53
Epoch: 29 | Train Loss: 0.0016275835519355799 | Test Loss: 0.001517798146014684 | Train Acc: 98.47666666666667 | Test Acc: 98.56
Epoch: 30 | Train Loss: 0.00165827906546765 | Test Loss: 0.0016852893256116659 | Train Acc: 98.43833333333333 | Test Acc: 98.39
Epoch: 31 | Train Loss: 0.0016047223860999413 | Test Loss: 0.001749951583519578 | Train Acc: 98.45 | Test Acc: 98.23
Epoch: 32 | Train Loss: 0.001658859476695458 | Test Loss: 0.0016329561426013243 | Train Acc: 98.38666666666667 | Test Acc: 98.54
Epoch: 33 | Train Loss: 0.0016008971446931052 | Test Loss: 0.0017373818231222686 | Train Acc: 98.46833333333333 | Test Acc: 98.37
Epoch: 34 | Train Loss: 0.0015641617828281596 | Test Loss: 0.001850829885416897 | Train Acc: 98.525 | Test Acc: 98.27
Epoch: 35 | Train Loss: 0.0015446500100973935 | Test Loss: 0.001579301865393063 | Train Acc: 98.495 | Test Acc: 98.52
Epoch: 36 | Train Loss: 0.0015740888208184817 | Test Loss: 0.0017603315670974553 | Train Acc: 98.50333333333333 | Test Acc: 98.23
Epoch: 37 | Train Loss: 0.001517934370044774 | Test Loss: 0.0016017277830978856 | Train Acc: 98.55166666666666 | Test Acc: 98.51
Epoch: 38 | Train Loss: 0.0014999692748807623 | Test Loss: 0.001710875320667401 | Train Acc: 98.54 | Test Acc: 98.4
Epoch: 39 | Train Loss: 0.0015676069111039397 | Test Loss: 0.0015365344320627627 | Train Acc: 98.50666666666666 | Test Acc: 98.41
Epoch: 40 | Train Loss: 0.0015538057198786798 | Test Loss: 0.0015638062093697954 | Train Acc: 98.51166666666667 | Test Acc: 98.41
Epoch: 41 | Train Loss: 0.0015157073135458631 | Test Loss: 0.0017084308737132232 | Train Acc: 98.55 | Test Acc: 98.3
Epoch: 42 | Train Loss: 0.0014411759123409864 | Test Loss: 0.0015689877158321906 | Train Acc: 98.615 | Test Acc: 98.54
Epoch: 43 | Train Loss: 0.0014384087821706392 | Test Loss: 0.0016255925199802732 | Train Acc: 98.66666666666667 | Test Acc: 98.48
Epoch: 44 | Train Loss: 0.0014740346370585029 | Test Loss: 0.0016337796490988694 | Train Acc: 98.615 | Test Acc: 98.4
Epoch: 45 | Train Loss: 0.001450853015697794 | Test Loss: 0.001602482931583654 | Train Acc: 98.62833333333333 | Test Acc: 98.57
Epoch: 46 | Train Loss: 0.0014232163737637165 | Test Loss: 0.0015751850092085079 | Train Acc: 98.67 | Test Acc: 98.44
Epoch: 47 | Train Loss: 0.0014533379151767196 | Test Loss: 0.0016662295469111997 | Train Acc: 98.58666666666667 | Test Acc: 98.45
Epoch: 48 | Train Loss: 0.0014177785418961625 | Test Loss: 0.0015830463572696317 | Train Acc: 98.55833333333334 | Test Acc: 98.36
Epoch: 49 | Train Loss: 0.001414529875687731 | Test Loss: 0.0014981326192326377 | Train Acc: 98.62833333333333 | Test Acc: 98.67
